date,n,k,d,c,ccw,lambda,error_combined,dominance_case,color,weather_weight,atmospheric_weight
2024-05-20,4,3,4,0.6,0.6,0.5,0.127778,hybrid,purple,0.4,0.6
2024-05-20,4,3,4,0.7,0.7,0.5,0.127778,hybrid,purple,0.3,0.7
2024-05-20,4,3,4,0.8,0.8,0.5,0.127778,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,3,4,0.9,0.9,0.5,0.127778,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,3,4,1.0,1.0,0.5,0.127778,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,3,5,0.0,0.0,0.5,0.133333,weather_dominates,blue,1.0,0.0
2024-05-20,4,3,5,0.1,0.1,0.5,0.133333,weather_dominates,blue,0.9,0.1
2024-05-20,4,3,5,0.2,0.2,0.5,0.133333,weather_dominates,blue,0.8,0.2
2024-05-20,4,3,5,0.3,0.3,0.5,0.133333,hybrid,purple,0.7,0.3
2024-05-20,4,3,5,0.4,0.4,0.5,0.133333,hybrid,purple,0.6,0.4
2024-05-20,4,3,5,0.5,0.5,0.5,0.133333,hybrid,purple,0.5,0.5
2024-05-20,4,3,5,0.6,0.6,0.5,0.133333,hybrid,purple,0.4,0.6
2024-05-20,4,3,5,0.7,0.7,0.5,0.133333,hybrid,purple,0.3,0.7
2024-05-20,4,3,5,0.8,0.8,0.5,0.133333,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,3,5,0.9,0.9,0.5,0.133333,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,3,5,1.0,1.0,0.5,0.133333,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,3,6,0.0,0.0,0.5,0.138889,weather_dominates,blue,1.0,0.0
2024-05-20,4,3,6,0.1,0.1,0.5,0.138889,weather_dominates,blue,0.9,0.1
2024-05-20,4,3,6,0.2,0.2,0.5,0.138889,weather_dominates,blue,0.8,0.2
2024-05-20,4,3,6,0.3,0.3,0.5,0.138889,hybrid,purple,0.7,0.3
2024-05-20,4,3,6,0.4,0.4,0.5,0.138889,hybrid,purple,0.6,0.4
2024-05-20,4,3,6,0.5,0.5,0.5,0.138889,hybrid,purple,0.5,0.5
2024-05-20,4,3,6,0.6,0.6,0.5,0.138889,hybrid,purple,0.4,0.6
2024-05-20,4,3,6,0.7,0.7,0.5,0.138889,hybrid,purple,0.3,0.7
2024-05-20,4,3,6,0.8,0.8,0.5,0.138889,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,3,6,0.9,0.9,0.5,0.138889,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,3,6,1.0,1.0,0.5,0.138889,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,3,7,0.0,0.0,0.5,0.144444,weather_dominates,blue,1.0,0.0
2024-05-20,4,3,7,0.1,0.1,0.5,0.144444,weather_dominates,blue,0.9,0.1
2024-05-20,4,3,7,0.2,0.2,0.5,0.144444,weather_dominates,blue,0.8,0.2
2024-05-20,4,3,7,0.3,0.3,0.5,0.144444,hybrid,purple,0.7,0.3
2024-05-20,4,3,7,0.4,0.4,0.5,0.144444,hybrid,purple,0.6,0.4
2024-05-20,4,3,7,0.5,0.5,0.5,0.144444,hybrid,purple,0.5,0.5
2024-05-20,4,3,7,0.6,0.6,0.5,0.144444,hybrid,purple,0.4,0.6
2024-05-20,4,3,7,0.7,0.7,0.5,0.144444,hybrid,purple,0.3,0.7
2024-05-20,4,3,7,0.8,0.8,0.5,0.144444,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,3,7,0.9,0.9,0.5,0.144444,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,3,7,1.0,1.0,0.5,0.144444,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,4,1,0.0,0.0,0.5,0.111328,weather_dominates,blue,1.0,0.0
2024-05-20,4,4,1,0.1,0.1,0.5,0.111426,weather_dominates,blue,0.9,0.1
2024-05-20,4,4,1,0.2,0.2,0.5,0.111523,weather_dominates,blue,0.8,0.2
2024-05-20,4,4,1,0.3,0.3,0.5,0.111621,hybrid,purple,0.7,0.3
2024-05-20,4,4,1,0.4,0.4,0.5,0.111719,hybrid,purple,0.6,0.4
2024-05-20,4,4,1,0.5,0.5,0.5,0.111816,hybrid,purple,0.5,0.5
2024-05-20,4,4,1,0.6,0.6,0.5,0.111914,hybrid,purple,0.4,0.6
2024-05-20,4,4,1,0.7,0.7,0.5,0.112012,hybrid,purple,0.3,0.7
2024-05-20,4,4,1,0.8,0.8,0.5,0.112109,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,4,1,0.9,0.9,0.5,0.112207,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,4,1,1.0,1.0,0.5,0.112305,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,4,2,0.0,0.0,0.5,0.116895,weather_dominates,blue,1.0,0.0
2024-05-20,4,4,2,0.1,0.1,0.5,0.116997,weather_dominates,blue,0.9,0.1
2024-05-20,4,4,2,0.2,0.2,0.5,0.1171,weather_dominates,blue,0.8,0.2
2024-05-20,4,4,2,0.3,0.3,0.5,0.117202,hybrid,purple,0.7,0.3
2024-05-20,4,4,2,0.4,0.4,0.5,0.117305,hybrid,purple,0.6,0.4
2024-05-20,4,4,2,0.5,0.5,0.5,0.117407,hybrid,purple,0.5,0.5
2024-05-20,4,4,2,0.6,0.6,0.5,0.11751,hybrid,purple,0.4,0.6
2024-05-20,4,4,2,0.7,0.7,0.5,0.117612,hybrid,purple,0.3,0.7
2024-05-20,4,4,2,0.8,0.8,0.5,0.117715,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,4,2,0.9,0.9,0.5,0.117817,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,4,2,1.0,1.0,0.5,0.11792,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,4,3,0.0,0.0,0.5,0.122461,weather_dominates,blue,1.0,0.0
2024-05-20,4,4,3,0.1,0.1,0.5,0.122568,weather_dominates,blue,0.9,0.1
2024-05-20,4,4,3,0.2,0.2,0.5,0.122676,weather_dominates,blue,0.8,0.2
2024-05-20,4,4,3,0.3,0.3,0.5,0.122783,hybrid,purple,0.7,0.3
2024-05-20,4,4,3,0.4,0.4,0.5,0.122891,hybrid,purple,0.6,0.4
2024-05-20,4,4,3,0.5,0.5,0.5,0.122998,hybrid,purple,0.5,0.5
2024-05-20,4,4,3,0.6,0.6,0.5,0.123105,hybrid,purple,0.4,0.6
2024-05-20,4,4,3,0.7,0.7,0.5,0.123213,hybrid,purple,0.3,0.7
2024-05-20,4,4,3,0.8,0.8,0.5,0.12332,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,4,3,0.9,0.9,0.5,0.123428,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,4,3,1.0,1.0,0.5,0.123535,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,4,4,0.0,0.0,0.5,0.128027,weather_dominates,blue,1.0,0.0
2024-05-20,4,4,4,0.1,0.1,0.5,0.12814,weather_dominates,blue,0.9,0.1
2024-05-20,4,4,4,0.2,0.2,0.5,0.128252,weather_dominates,blue,0.8,0.2
2024-05-20,4,4,4,0.3,0.3,0.5,0.128364,hybrid,purple,0.7,0.3
2024-05-20,4,4,4,0.4,0.4,0.5,0.128477,hybrid,purple,0.6,0.4
2024-05-20,4,4,4,0.5,0.5,0.5,0.128589,hybrid,purple,0.5,0.5
2024-05-20,4,4,4,0.6,0.6,0.5,0.128701,hybrid,purple,0.4,0.6
2024-05-20,4,4,4,0.7,0.7,0.5,0.128813,hybrid,purple,0.3,0.7
2024-05-20,4,4,4,0.8,0.8,0.5,0.128926,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,4,4,0.9,0.9,0.5,0.129038,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,4,4,1.0,1.0,0.5,0.12915,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,4,5,0.0,0.0,0.5,0.133594,weather_dominates,blue,1.0,0.0
2024-05-20,4,4,5,0.1,0.1,0.5,0.133711,weather_dominates,blue,0.9,0.1
2024-05-20,4,4,5,0.2,0.2,0.5,0.133828,weather_dominates,blue,0.8,0.2
2024-05-20,4,4,5,0.3,0.3,0.5,0.133945,hybrid,purple,0.7,0.3
2024-05-20,4,4,5,0.4,0.4,0.5,0.134063,hybrid,purple,0.6,0.4
2024-05-20,4,4,5,0.5,0.5,0.5,0.13418,hybrid,purple,0.5,0.5
2024-05-20,4,4,5,0.6,0.6,0.5,0.134297,hybrid,purple,0.4,0.6
2024-05-20,4,4,5,0.7,0.7,0.5,0.134414,hybrid,purple,0.3,0.7
2024-05-20,4,4,5,0.8,0.8,0.5,0.134531,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,4,5,0.9,0.9,0.5,0.134648,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,4,5,1.0,1.0,0.5,0.134766,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,4,6,0.0,0.0,0.5,0.13916,weather_dominates,blue,1.0,0.0
2024-05-20,4,4,6,0.1,0.1,0.5,0.139282,weather_dominates,blue,0.9,0.1
2024-05-20,4,4,6,0.2,0.2,0.5,0.139404,weather_dominates,blue,0.8,0.2
2024-05-20,4,4,6,0.3,0.3,0.5,0.139526,hybrid,purple,0.7,0.3
2024-05-20,4,4,6,0.4,0.4,0.5,0.139648,hybrid,purple,0.6,0.4
2024-05-20,4,4,6,0.5,0.5,0.5,0.139771,hybrid,purple,0.5,0.5
2024-05-20,4,4,6,0.6,0.6,0.5,0.139893,hybrid,purple,0.4,0.6
2024-05-20,4,4,6,0.7,0.7,0.5,0.140015,hybrid,purple,0.3,0.7
2024-05-20,4,4,6,0.8,0.8,0.5,0.140137,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,4,6,0.9,0.9,0.5,0.140259,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,4,6,1.0,1.0,0.5,0.140381,atmospheric_dominates,orange,0.0,1.0
2024-05-20,4,4,7,0.0,0.0,0.5,0.144727,weather_dominates,blue,1.0,0.0
2024-05-20,4,4,7,0.1,0.1,0.5,0.144854,weather_dominates,blue,0.9,0.1
2024-05-20,4,4,7,0.2,0.2,0.5,0.14498,weather_dominates,blue,0.8,0.2
2024-05-20,4,4,7,0.3,0.3,0.5,0.145107,hybrid,purple,0.7,0.3
2024-05-20,4,4,7,0.4,0.4,0.5,0.145234,hybrid,purple,0.6,0.4
2024-05-20,4,4,7,0.5,0.5,0.5,0.145361,hybrid,purple,0.5,0.5
2024-05-20,4,4,7,0.6,0.6,0.5,0.145488,hybrid,purple,0.4,0.6
2024-05-20,4,4,7,0.7,0.7,0.5,0.145615,hybrid,purple,0.3,0.7
2024-05-20,4,4,7,0.8,0.8,0.5,0.145742,atmospheric_dominates,orange,0.2,0.8
2024-05-20,4,4,7,0.9,0.9,0.5,0.145869,atmospheric_dominates,orange,0.1,0.9
2024-05-20,4,4,7,1.0,1.0,0.5,0.145996,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,2,1,0.0,0.0,0.5,0.085,weather_dominates,blue,1.0,0.0
2024-05-20,5,2,1,0.1,0.1,0.5,0.085125,weather_dominates,blue,0.9,0.1
2024-05-20,5,2,1,0.2,0.2,0.5,0.08525,weather_dominates,blue,0.8,0.2
2024-05-20,5,2,1,0.3,0.3,0.5,0.085375,hybrid,purple,0.7,0.3
2024-05-20,5,2,1,0.4,0.4,0.5,0.0855,hybrid,purple,0.6,0.4
2024-05-20,5,2,1,0.5,0.5,0.5,0.085625,hybrid,purple,0.5,0.5
2024-05-20,5,2,1,0.6,0.6,0.5,0.08575,hybrid,purple,0.4,0.6
2024-05-20,5,2,1,0.7,0.7,0.5,0.085875,hybrid,purple,0.3,0.7
2024-05-20,5,2,1,0.8,0.8,0.5,0.086,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,2,1,0.9,0.9,0.5,0.086125,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,2,1,1.0,1.0,0.5,0.08625,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,2,2,0.0,0.0,0.5,0.08925,weather_dominates,blue,1.0,0.0
2024-05-20,5,2,2,0.1,0.1,0.5,0.089381,weather_dominates,blue,0.9,0.1
2024-05-20,5,2,2,0.2,0.2,0.5,0.089513,weather_dominates,blue,0.8,0.2
2024-05-20,5,2,2,0.3,0.3,0.5,0.089644,hybrid,purple,0.7,0.3
2024-05-20,5,2,2,0.4,0.4,0.5,0.089775,hybrid,purple,0.6,0.4
2024-05-20,5,2,2,0.5,0.5,0.5,0.089906,hybrid,purple,0.5,0.5
2024-05-20,5,2,2,0.6,0.6,0.5,0.090038,hybrid,purple,0.4,0.6
2024-05-20,5,2,2,0.7,0.7,0.5,0.090169,hybrid,purple,0.3,0.7
2024-05-20,5,2,2,0.8,0.8,0.5,0.0903,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,2,2,0.9,0.9,0.5,0.090431,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,2,2,1.0,1.0,0.5,0.090563,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,2,3,0.0,0.0,0.5,0.0935,weather_dominates,blue,1.0,0.0
2024-05-20,5,2,3,0.1,0.1,0.5,0.093638,weather_dominates,blue,0.9,0.1
2024-05-20,5,2,3,0.2,0.2,0.5,0.093775,weather_dominates,blue,0.8,0.2
2024-05-20,5,2,3,0.3,0.3,0.5,0.093912,hybrid,purple,0.7,0.3
2024-05-20,5,2,3,0.4,0.4,0.5,0.09405,hybrid,purple,0.6,0.4
2024-05-20,5,2,3,0.5,0.5,0.5,0.094188,hybrid,purple,0.5,0.5
2024-05-20,5,2,3,0.6,0.6,0.5,0.094325,hybrid,purple,0.4,0.6
2024-05-20,5,2,3,0.7,0.7,0.5,0.094463,hybrid,purple,0.3,0.7
2024-05-20,5,2,3,0.8,0.8,0.5,0.0946,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,2,3,0.9,0.9,0.5,0.094738,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,2,3,1.0,1.0,0.5,0.094875,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,2,4,0.0,0.0,0.5,0.09775,weather_dominates,blue,1.0,0.0
2024-05-20,5,2,4,0.1,0.1,0.5,0.097894,weather_dominates,blue,0.9,0.1
2024-05-20,5,2,4,0.2,0.2,0.5,0.098037,weather_dominates,blue,0.8,0.2
2024-05-20,5,2,4,0.3,0.3,0.5,0.098181,hybrid,purple,0.7,0.3
2024-05-20,5,2,4,0.4,0.4,0.5,0.098325,hybrid,purple,0.6,0.4
2024-05-20,5,2,4,0.5,0.5,0.5,0.098469,hybrid,purple,0.5,0.5
2024-05-20,5,2,4,0.6,0.6,0.5,0.098612,hybrid,purple,0.4,0.6
2024-05-20,5,2,4,0.7,0.7,0.5,0.098756,hybrid,purple,0.3,0.7
2024-05-20,5,2,4,0.8,0.8,0.5,0.0989,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,2,4,0.9,0.9,0.5,0.099044,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,2,4,1.0,1.0,0.5,0.099187,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,2,5,0.0,0.0,0.5,0.102,weather_dominates,blue,1.0,0.0
2024-05-20,5,2,5,0.1,0.1,0.5,0.10215,weather_dominates,blue,0.9,0.1
2024-05-20,5,2,5,0.2,0.2,0.5,0.1023,weather_dominates,blue,0.8,0.2
2024-05-20,5,2,5,0.3,0.3,0.5,0.10245,hybrid,purple,0.7,0.3
2024-05-20,5,2,5,0.4,0.4,0.5,0.1026,hybrid,purple,0.6,0.4
2024-05-20,5,2,5,0.5,0.5,0.5,0.10275,hybrid,purple,0.5,0.5
2024-05-20,5,2,5,0.6,0.6,0.5,0.1029,hybrid,purple,0.4,0.6
2024-05-20,5,2,5,0.7,0.7,0.5,0.10305,hybrid,purple,0.3,0.7
2024-05-20,5,2,5,0.8,0.8,0.5,0.1032,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,2,5,0.9,0.9,0.5,0.10335,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,2,5,1.0,1.0,0.5,0.1035,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,2,6,0.0,0.0,0.5,0.10625,weather_dominates,blue,1.0,0.0
2024-05-20,5,2,6,0.1,0.1,0.5,0.106406,weather_dominates,blue,0.9,0.1
2024-05-20,5,2,6,0.2,0.2,0.5,0.106563,weather_dominates,blue,0.8,0.2
2024-05-20,5,2,6,0.3,0.3,0.5,0.106719,hybrid,purple,0.7,0.3
2024-05-20,5,2,6,0.4,0.4,0.5,0.106875,hybrid,purple,0.6,0.4
2024-05-20,5,2,6,0.5,0.5,0.5,0.107031,hybrid,purple,0.5,0.5
2024-05-20,5,2,6,0.6,0.6,0.5,0.107188,hybrid,purple,0.4,0.6
2024-05-20,5,2,6,0.7,0.7,0.5,0.107344,hybrid,purple,0.3,0.7
2024-05-20,5,2,6,0.8,0.8,0.5,0.1075,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,2,6,0.9,0.9,0.5,0.107656,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,2,6,1.0,1.0,0.5,0.107813,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,2,7,0.0,0.0,0.5,0.1105,weather_dominates,blue,1.0,0.0
2024-05-20,5,2,7,0.1,0.1,0.5,0.110663,weather_dominates,blue,0.9,0.1
2024-05-20,5,2,7,0.2,0.2,0.5,0.110825,weather_dominates,blue,0.8,0.2
2024-05-20,5,2,7,0.3,0.3,0.5,0.110987,hybrid,purple,0.7,0.3
2024-05-20,5,2,7,0.4,0.4,0.5,0.11115,hybrid,purple,0.6,0.4
2024-05-20,5,2,7,0.5,0.5,0.5,0.111313,hybrid,purple,0.5,0.5
2024-05-20,5,2,7,0.6,0.6,0.5,0.111475,hybrid,purple,0.4,0.6
2024-05-20,5,2,7,0.7,0.7,0.5,0.111638,hybrid,purple,0.3,0.7
2024-05-20,5,2,7,0.8,0.8,0.5,0.1118,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,2,7,0.9,0.9,0.5,0.111963,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,2,7,1.0,1.0,0.5,0.112125,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,3,1,0.0,0.0,0.5,0.089136,weather_dominates,blue,1.0,0.0
2024-05-20,5,3,1,0.1,0.1,0.5,0.089185,weather_dominates,blue,0.9,0.1
2024-05-20,5,3,1,0.2,0.2,0.5,0.089235,weather_dominates,blue,0.8,0.2
2024-05-20,5,3,1,0.3,0.3,0.5,0.089284,hybrid,purple,0.7,0.3
2024-05-20,5,3,1,0.4,0.4,0.5,0.089333,hybrid,purple,0.6,0.4
2024-05-20,5,3,1,0.5,0.5,0.5,0.089383,hybrid,purple,0.5,0.5
2024-05-20,5,3,1,0.6,0.6,0.5,0.089432,hybrid,purple,0.4,0.6
2024-05-20,5,3,1,0.7,0.7,0.5,0.089481,hybrid,purple,0.3,0.7
2024-05-20,5,3,1,0.8,0.8,0.5,0.089531,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,3,1,0.9,0.9,0.5,0.08958,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,3,1,1.0,1.0,0.5,0.08963,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,3,2,0.0,0.0,0.5,0.093593,weather_dominates,blue,1.0,0.0
2024-05-20,5,3,2,0.1,0.1,0.5,0.093644,weather_dominates,blue,0.9,0.1
2024-05-20,5,3,2,0.2,0.2,0.5,0.093696,weather_dominates,blue,0.8,0.2
2024-05-20,5,3,2,0.3,0.3,0.5,0.093748,hybrid,purple,0.7,0.3
2024-05-20,5,3,2,0.4,0.4,0.5,0.0938,hybrid,purple,0.6,0.4
2024-05-20,5,3,2,0.5,0.5,0.5,0.093852,hybrid,purple,0.5,0.5
2024-05-20,5,3,2,0.6,0.6,0.5,0.093904,hybrid,purple,0.4,0.6
2024-05-20,5,3,2,0.7,0.7,0.5,0.093956,hybrid,purple,0.3,0.7
2024-05-20,5,3,2,0.8,0.8,0.5,0.094007,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,3,2,0.9,0.9,0.5,0.094059,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,3,2,1.0,1.0,0.5,0.094111,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,3,3,0.0,0.0,0.5,0.098049,weather_dominates,blue,1.0,0.0
2024-05-20,5,3,3,0.1,0.1,0.5,0.098104,weather_dominates,blue,0.9,0.1
2024-05-20,5,3,3,0.2,0.2,0.5,0.098158,weather_dominates,blue,0.8,0.2
2024-05-20,5,3,3,0.3,0.3,0.5,0.098212,hybrid,purple,0.7,0.3
2024-05-20,5,3,3,0.4,0.4,0.5,0.098267,hybrid,purple,0.6,0.4
2024-05-20,5,3,3,0.5,0.5,0.5,0.098321,hybrid,purple,0.5,0.5
2024-05-20,5,3,3,0.6,0.6,0.5,0.098375,hybrid,purple,0.4,0.6
2024-05-20,5,3,3,0.7,0.7,0.5,0.09843,hybrid,purple,0.3,0.7
2024-05-20,5,3,3,0.8,0.8,0.5,0.098484,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,3,3,0.9,0.9,0.5,0.098538,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,3,3,1.0,1.0,0.5,0.098593,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,3,4,0.0,0.0,0.5,0.102506,weather_dominates,blue,1.0,0.0
2024-05-20,5,3,4,0.1,0.1,0.5,0.102563,weather_dominates,blue,0.9,0.1
2024-05-20,5,3,4,0.2,0.2,0.5,0.10262,weather_dominates,blue,0.8,0.2
2024-05-20,5,3,4,0.3,0.3,0.5,0.102677,hybrid,purple,0.7,0.3
2024-05-20,5,3,4,0.4,0.4,0.5,0.102733,hybrid,purple,0.6,0.4
2024-05-20,5,3,4,0.5,0.5,0.5,0.10279,hybrid,purple,0.5,0.5
2024-05-20,5,3,4,0.6,0.6,0.5,0.102847,hybrid,purple,0.4,0.6
2024-05-20,5,3,4,0.7,0.7,0.5,0.102904,hybrid,purple,0.3,0.7
2024-05-20,5,3,4,0.8,0.8,0.5,0.10296,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,3,4,0.9,0.9,0.5,0.103017,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,3,4,1.0,1.0,0.5,0.103074,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,3,5,0.0,0.0,0.5,0.106963,weather_dominates,blue,1.0,0.0
2024-05-20,5,3,5,0.1,0.1,0.5,0.107022,weather_dominates,blue,0.9,0.1
2024-05-20,5,3,5,0.2,0.2,0.5,0.107081,weather_dominates,blue,0.8,0.2
2024-05-20,5,3,5,0.3,0.3,0.5,0.107141,hybrid,purple,0.7,0.3
2024-05-20,5,3,5,0.4,0.4,0.5,0.1072,hybrid,purple,0.6,0.4
2024-05-20,5,3,5,0.5,0.5,0.5,0.107259,hybrid,purple,0.5,0.5
2024-05-20,5,3,5,0.6,0.6,0.5,0.107319,hybrid,purple,0.4,0.6
2024-05-20,5,3,5,0.7,0.7,0.5,0.107378,hybrid,purple,0.3,0.7
2024-05-20,5,3,5,0.8,0.8,0.5,0.107437,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,3,5,0.9,0.9,0.5,0.107496,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,3,5,1.0,1.0,0.5,0.107556,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,3,6,0.0,0.0,0.5,0.11142,weather_dominates,blue,1.0,0.0
2024-05-20,5,3,6,0.1,0.1,0.5,0.111481,weather_dominates,blue,0.9,0.1
2024-05-20,5,3,6,0.2,0.2,0.5,0.111543,weather_dominates,blue,0.8,0.2
2024-05-20,5,3,6,0.3,0.3,0.5,0.111605,hybrid,purple,0.7,0.3
2024-05-20,5,3,6,0.4,0.4,0.5,0.111667,hybrid,purple,0.6,0.4
2024-05-20,5,3,6,0.5,0.5,0.5,0.111728,hybrid,purple,0.5,0.5
2024-05-20,5,3,6,0.6,0.6,0.5,0.11179,hybrid,purple,0.4,0.6
2024-05-20,5,3,6,0.7,0.7,0.5,0.111852,hybrid,purple,0.3,0.7
2024-05-20,5,3,6,0.8,0.8,0.5,0.111914,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,3,6,0.9,0.9,0.5,0.111975,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,3,6,1.0,1.0,0.5,0.112037,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,3,7,0.0,0.0,0.5,0.115877,weather_dominates,blue,1.0,0.0
2024-05-20,5,3,7,0.1,0.1,0.5,0.115941,weather_dominates,blue,0.9,0.1
2024-05-20,5,3,7,0.2,0.2,0.5,0.116005,weather_dominates,blue,0.8,0.2
2024-05-20,5,3,7,0.3,0.3,0.5,0.116069,hybrid,purple,0.7,0.3
2024-05-20,5,3,7,0.4,0.4,0.5,0.116133,hybrid,purple,0.6,0.4
2024-05-20,5,3,7,0.5,0.5,0.5,0.116198,hybrid,purple,0.5,0.5
2024-05-20,5,3,7,0.6,0.6,0.5,0.116262,hybrid,purple,0.4,0.6
2024-05-20,5,3,7,0.7,0.7,0.5,0.116326,hybrid,purple,0.3,0.7
2024-05-20,5,3,7,0.8,0.8,0.5,0.11639,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,3,7,0.9,0.9,0.5,0.116454,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,3,7,1.0,1.0,0.5,0.116519,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,4,1,0.0,0.0,0.5,0.089766,weather_dominates,blue,1.0,0.0
2024-05-20,5,4,1,0.1,0.1,0.5,0.089789,weather_dominates,blue,0.9,0.1
2024-05-20,5,4,1,0.2,0.2,0.5,0.089813,weather_dominates,blue,0.8,0.2
2024-05-20,5,4,1,0.3,0.3,0.5,0.089836,hybrid,purple,0.7,0.3
2024-05-20,5,4,1,0.4,0.4,0.5,0.089859,hybrid,purple,0.6,0.4
2024-05-20,5,4,1,0.5,0.5,0.5,0.089883,hybrid,purple,0.5,0.5
2024-05-20,5,4,1,0.6,0.6,0.5,0.089906,hybrid,purple,0.4,0.6
2024-05-20,5,4,1,0.7,0.7,0.5,0.08993,hybrid,purple,0.3,0.7
2024-05-20,5,4,1,0.8,0.8,0.5,0.089953,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,4,1,0.9,0.9,0.5,0.089977,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,4,1,1.0,1.0,0.5,0.09,atmospheric_dominates,orange,0.0,1.0
2024-05-20,5,4,2,0.0,0.0,0.5,0.094254,weather_dominates,blue,1.0,0.0
2024-05-20,5,4,2,0.1,0.1,0.5,0.094279,weather_dominates,blue,0.9,0.1
2024-05-20,5,4,2,0.2,0.2,0.5,0.094303,weather_dominates,blue,0.8,0.2
2024-05-20,5,4,2,0.3,0.3,0.5,0.094328,hybrid,purple,0.7,0.3
2024-05-20,5,4,2,0.4,0.4,0.5,0.094352,hybrid,purple,0.6,0.4
2024-05-20,5,4,2,0.5,0.5,0.5,0.094377,hybrid,purple,0.5,0.5
2024-05-20,5,4,2,0.6,0.6,0.5,0.094402,hybrid,purple,0.4,0.6
2024-05-20,5,4,2,0.7,0.7,0.5,0.094426,hybrid,purple,0.3,0.7
2024-05-20,5,4,2,0.8,0.8,0.5,0.094451,atmospheric_dominates,orange,0.2,0.8
2024-05-20,5,4,2,0.9,0.9,0.5,0.094475,atmospheric_dominates,orange,0.1,0.9
2024-05-20,5,4,2,1.0,1.0,0.5,0.0945,atmospheric_dominates,orange,0.0,1.0
